stream_ID,year,month,day,Value
flow_236212,2001,2,4,0.103
flow_236212,2001,2,5,0.1
flow_236212,2001,2,6,0.113
flow_236212,2001,2,7,0.103
flow_236212,2001,2,8,0.103
flow_236212,2001,2,9,0.114
flow_236212,2001,2,10,0.108
flow_236212,2001,2,11,0.111
flow_236212,2001,2,12,0.123
flow_236212,2001,2,13,0.154
flow_236212,2001,2,14,0.168
flow_236212,2001,2,15,0.162
flow_236212,2001,2,16,0.149
flow_236212,2001,2,17,0.142
flow_236212,2001,2,18,0.146
flow_236212,2001,2,19,0.127
flow_236212,2001,2,20,0.118
flow_236212,2001,2,21,0.12
flow_236212,2001,2,22,0.124
flow_236212,2001,2,23,0.13
flow_236212,2001,2,24,0.131
flow_236212,2001,2,25,0.136
flow_236212,2001,2,26,0.13
flow_236212,2001,2,27,0.131
flow_236212,2001,2,28,0.134
flow_236212,2001,3,1,0.139
flow_236212,2001,3,2,0.137
flow_236212,2001,3,3,0.138
flow_236212,2001,3,4,0.137
flow_236212,2001,3,5,0.151
flow_236212,2001,3,6,0.134
flow_236212,2001,3,7,0.122
flow_236212,2001,3,8,0.118
flow_236212,2001,3,9,0.112
flow_236212,2001,3,10,0.106
flow_236212,2001,3,11,0.117
flow_236212,2001,3,12,0.127
flow_236212,2001,3,13,0.134
flow_236212,2001,3,14,0.136
flow_236212,2001,3,15,0.129
flow_236212,2001,3,16,0.127
flow_236212,2001,3,17,0.166
flow_236212,2001,3,18,0.187
flow_236212,2001,3,19,0.179
flow_236212,2001,3,20,0.168
flow_236212,2001,3,21,0.211
flow_236212,2001,3,22,0.216
flow_236212,2001,3,23,0.199
flow_236212,2001,3,24,0.184
flow_236212,2001,3,25,0.179
flow_236212,2001,3,26,0.179
flow_236212,2001,3,27,0.176
flow_236212,2001,3,28,0.175
flow_236212,2001,3,29,0.176
flow_236212,2001,3,30,0.173
flow_236212,2001,3,31,0.178
flow_236212,2001,4,1,0.171
flow_236212,2001,4,2,0.173
flow_236212,2001,4,3,0.169
flow_236212,2001,4,4,0.161
flow_236212,2001,4,5,0.163
flow_236212,2001,4,6,0.168
flow_236212,2001,4,7,0.159
flow_236212,2001,4,8,0.173
flow_236212,2001,4,9,0.191
flow_236212,2001,4,10,0.184
flow_236212,2001,4,11,0.18
flow_236212,2001,4,12,0.177
flow_236212,2001,4,13,0.174
flow_236212,2001,4,14,0.172
flow_236212,2001,4,15,0.171
flow_236212,2001,4,16,0.172
flow_236212,2001,4,17,0.174
flow_236212,2001,4,18,0.177
flow_236212,2001,4,19,0.178
flow_236212,2001,4,20,0.178
flow_236212,2001,4,21,0.184
flow_236212,2001,4,22,0.251
flow_236212,2001,4,23,0.278
flow_236212,2001,4,24,0.28
flow_236212,2001,4,25,0.248
flow_236212,2001,4,26,0.228
flow_236212,2001,4,27,0.212
flow_236212,2001,4,28,0.201
flow_236212,2001,4,29,0.195
flow_236212,2001,4,30,0.188
flow_236212,2001,5,1,0.186
flow_236212,2001,5,2,0.184
flow_236212,2001,5,3,0.183
flow_236212,2001,5,4,0.181
flow_236212,2001,5,5,0.18
flow_236212,2001,5,6,0.178
flow_236212,2001,5,7,0.178
flow_236212,2001,5,8,0.178
flow_236212,2001,5,9,0.178
flow_236212,2001,5,10,0.178
flow_236212,2001,5,11,0.178
flow_236212,2001,5,12,0.178
flow_236212,2001,5,13,0.178
flow_236212,2001,5,14,0.178
flow_236212,2001,5,15,0.178
flow_236212,2001,5,16,0.179
flow_236212,2001,5,17,0.204
flow_236212,2001,5,18,0.209
flow_236212,2001,5,19,0.207
flow_236212,2001,5,20,0.206
flow_236212,2001,5,21,0.204
flow_236212,2001,5,22,0.203
flow_236212,2001,5,23,0.201
flow_236212,2001,5,24,0.201
flow_236212,2001,5,25,0.202
flow_236212,2001,5,26,0.203
flow_236212,2001,5,27,0.203
flow_236212,2001,5,28,0.204
flow_236212,2001,5,29,0.205
flow_236212,2001,5,30,0.218
flow_236212,2001,5,31,0.23
flow_236212,2001,6,1,0.226
flow_236212,2001,6,2,0.216
flow_236212,2001,6,3,0.208
flow_236212,2001,6,4,0.201
flow_236212,2001,6,5,0.193
flow_236212,2001,6,6,0.193
flow_236212,2001,6,7,0.207
flow_236212,2001,6,8,0.217
flow_236212,2001,6,9,0.218
flow_236212,2001,6,10,0.211
flow_236212,2001,6,11,0.211
flow_236212,2001,6,12,0.205
flow_236212,2001,6,13,0.205
flow_236212,2001,6,14,0.252
flow_236212,2001,6,15,0.269
flow_236212,2001,6,16,0.258
flow_236212,2001,6,17,0.242
flow_236212,2001,6,18,0.236
flow_236212,2001,6,19,0.223
flow_236212,2001,6,20,0.22
flow_236212,2001,6,21,0.239
flow_236212,2001,6,22,0.265
flow_236212,2001,6,23,0.251
flow_236212,2001,6,24,0.227
flow_236212,2001,6,25,0.216
flow_236212,2001,6,26,0.211
flow_236212,2001,6,27,0.211
flow_236212,2001,6,28,0.212
flow_236212,2001,6,29,0.211
flow_236212,2001,6,30,0.208
flow_236212,2001,7,1,0.205
flow_236212,2001,7,2,0.202
flow_236212,2001,7,3,0.199
flow_236212,2001,7,4,0.196
flow_236212,2001,7,5,0.193
flow_236212,2001,7,6,0.191
flow_236212,2001,7,7,0.206
flow_236212,2001,7,8,0.227
flow_236212,2001,7,9,0.225
flow_236212,2001,7,10,0.213
flow_236212,2001,7,11,0.209
flow_236212,2001,7,12,0.209
flow_236212,2001,7,13,0.213
flow_236212,2001,7,14,0.228
flow_236212,2001,7,15,0.245
flow_236212,2001,7,16,0.33
flow_236212,2001,7,17,0.446
flow_236212,2001,7,18,0.499
flow_236212,2001,7,19,0.407
flow_236212,2001,7,20,0.377
flow_236212,2001,7,21,0.415
flow_236212,2001,7,22,0.41
flow_236212,2001,7,23,0.367
flow_236212,2001,7,24,0.326
flow_236212,2001,7,25,0.295
flow_236212,2001,7,26,0.277
flow_236212,2001,7,27,0.27
flow_236212,2001,7,28,0.275
flow_236212,2001,7,29,0.267
flow_236212,2001,7,30,0.263
flow_236212,2001,7,31,0.259
flow_236212,2001,8,1,0.318
flow_236212,2001,8,2,0.435
flow_236212,2001,8,3,0.593
flow_236212,2001,8,4,0.498
flow_236212,2001,8,5,0.427
flow_236212,2001,8,6,0.953
flow_236212,2001,8,7,1.829
flow_236212,2001,8,8,1.484
flow_236212,2001,8,9,2.436
flow_236212,2001,8,10,1.393
flow_236212,2001,8,11,0.774
flow_236212,2001,8,12,0.54
flow_236212,2001,8,13,0.424
flow_236212,2001,8,14,0.372
flow_236212,2001,8,15,0.345
flow_236212,2001,8,16,0.326
flow_236212,2001,8,17,0.402
flow_236212,2001,8,18,1.587
flow_236212,2001,8,19,3.197
flow_236212,2001,8,20,6.656
flow_236212,2001,8,21,8.079
flow_236212,2001,8,22,11.636
flow_236212,2001,8,23,9.609
flow_236212,2001,8,24,3.961
flow_236212,2001,8,25,1.903
flow_236212,2001,8,26,1.491
flow_236212,2001,8,27,6.195
flow_236212,2001,8,28,13.093
flow_236212,2001,8,29,5.139
flow_236212,2001,8,30,2.181
flow_236212,2001,8,31,1.354
flow_236212,2001,9,1,0.931
flow_236212,2001,9,2,0.701
flow_236212,2001,9,3,0.575
flow_236212,2001,9,4,0.645
flow_236212,2001,9,5,0.812
flow_236212,2001,9,6,0.801
flow_236212,2001,9,7,0.615
flow_236212,2001,9,8,0.542
flow_236212,2001,9,9,0.872
flow_236212,2001,9,10,1.624
flow_236212,2001,9,11,1.183
flow_236212,2001,9,12,2.231
flow_236212,2001,9,13,1.605
flow_236212,2001,9,14,0.933
flow_236212,2001,9,15,0.681
flow_236212,2001,9,16,0.547
flow_236212,2001,9,17,0.464
flow_236212,2001,9,18,0.414
flow_236212,2001,9,19,0.369
flow_236212,2001,9,20,0.339
flow_236212,2001,9,21,0.326
flow_236212,2001,9,22,0.321
flow_236212,2001,9,23,0.332
flow_236212,2001,9,24,0.36
flow_236212,2001,9,25,0.874
flow_236212,2001,9,26,2.209
flow_236212,2001,9,27,1.643
flow_236212,2001,9,28,0.959
flow_236212,2001,9,29,0.643
flow_236212,2001,9,30,0.471
flow_236212,2001,10,1,0.384
flow_236212,2001,10,2,0.347
flow_236212,2001,10,3,0.32
flow_236212,2001,10,4,0.316
flow_236212,2001,10,5,0.373
flow_236212,2001,10,6,0.384
flow_236212,2001,10,7,0.499
flow_236212,2001,10,8,0.571
flow_236212,2001,10,9,0.476
flow_236212,2001,10,10,0.471
flow_236212,2001,10,11,0.413
flow_236212,2001,10,12,0.486
flow_236212,2001,10,13,0.563
flow_236212,2001,10,14,1.577
flow_236212,2001,10,15,1.935
flow_236212,2001,10,16,5.573
flow_236212,2001,10,17,5.102
flow_236212,2001,10,18,2.363
flow_236212,2001,10,19,1.806
flow_236212,2001,10,20,1.346
flow_236212,2001,10,21,0.929
flow_236212,2001,10,22,0.676
flow_236212,2001,10,23,0.543
flow_236212,2001,10,24,0.521
flow_236212,2001,10,25,0.496
flow_236212,2001,10,26,0.5
flow_236212,2001,10,27,0.752
flow_236212,2001,10,28,1.373
flow_236212,2001,10,29,3.065
flow_236212,2001,10,30,4.919
flow_236212,2001,10,31,2.593
flow_236212,2001,11,1,1.823
flow_236212,2001,11,2,1.318
flow_236212,2001,11,3,0.907
flow_236212,2001,11,4,0.676
flow_236212,2001,11,5,0.562
flow_236212,2001,11,6,1.277
flow_236212,2001,11,7,1.747
flow_236212,2001,11,8,1.167
flow_236212,2001,11,9,0.712
flow_236212,2001,11,10,0.569
flow_236212,2001,11,11,0.675
flow_236212,2001,11,12,3.641
flow_236212,2001,11,13,5.617
flow_236212,2001,11,14,2.83
flow_236212,2001,11,15,1.536
flow_236212,2001,11,16,0.954
flow_236212,2001,11,17,0.687
flow_236212,2001,11,18,4.75
flow_236212,2001,11,19,7.241
flow_236212,2001,11,20,3.527
flow_236212,2001,11,21,1.719
flow_236212,2001,11,22,1.025
flow_236212,2001,11,23,0.725
flow_236212,2001,11,24,0.763
flow_236212,2001,11,25,0.818
flow_236212,2001,11,26,2.023
flow_236212,2001,11,27,2.724
flow_236212,2001,11,28,1.641
flow_236212,2001,11,29,1.037
flow_236212,2001,11,30,0.72
flow_236212,2001,12,1,0.575
flow_236212,2001,12,2,0.523
flow_236212,2001,12,3,1.264
flow_236212,2001,12,4,1.505
flow_236212,2001,12,5,1.084
flow_236212,2001,12,6,0.721
flow_236212,2001,12,7,0.657
flow_236212,2001,12,8,0.62
flow_236212,2001,12,9,0.529
flow_236212,2001,12,10,0.464
flow_236212,2001,12,11,0.422
flow_236212,2001,12,12,0.41
flow_236212,2001,12,13,0.383
flow_236212,2001,12,14,0.35
flow_236212,2001,12,15,0.328
flow_236212,2001,12,16,0.32
flow_236212,2001,12,17,0.304
flow_236212,2001,12,18,0.294
flow_236212,2001,12,19,0.281
flow_236212,2001,12,20,0.274
flow_236212,2001,12,21,0.277
flow_236212,2001,12,22,0.269
flow_236212,2001,12,23,0.268
flow_236212,2001,12,24,0.265
flow_236212,2001,12,25,0.26
flow_236212,2001,12,26,0.269
flow_236212,2001,12,27,0.272
flow_236212,2001,12,28,0.27
flow_236212,2001,12,29,0.259
flow_236212,2001,12,30,0.242
flow_236212,2001,12,31,0.237
flow_236212,2002,1,1,0.26
flow_236212,2002,1,2,0.281
flow_236212,2002,1,3,0.283
flow_236212,2002,1,4,0.257
flow_236212,2002,1,5,0.239
flow_236212,2002,1,6,0.227
flow_236212,2002,1,7,0.226
flow_236212,2002,1,8,0.224
flow_236212,2002,1,9,0.224
flow_236212,2002,1,10,0.226
flow_236212,2002,1,11,0.215
flow_236212,2002,1,12,0.21
flow_236212,2002,1,13,0.208
flow_236212,2002,1,14,0.218
flow_236212,2002,1,15,0.224
flow_236212,2002,1,16,0.225
flow_236212,2002,1,17,0.223
flow_236212,2002,1,18,0.208
flow_236212,2002,1,19,0.213
flow_236212,2002,1,20,0.208
flow_236212,2002,1,21,0.204
flow_236212,2002,1,22,0.207
flow_236212,2002,1,23,0.21
flow_236212,2002,1,24,0.21
flow_236212,2002,1,25,0.191
flow_236212,2002,1,26,0.177
flow_236212,2002,1,27,0.185
flow_236212,2002,1,28,0.186
flow_236212,2002,1,29,0.201
flow_236212,2002,1,30,0.195
flow_236212,2002,1,31,0.189
flow_236212,2002,2,1,0.179
flow_236212,2002,2,2,0.179
flow_236212,2002,2,3,0.181
flow_236212,2002,2,4,0.187
flow_236212,2002,2,5,0.193
flow_236212,2002,2,6,0.178
flow_236212,2002,2,7,0.171
flow_236212,2002,2,8,0.93
flow_236212,2002,2,9,1.046
flow_236212,2002,2,10,0.453
flow_236212,2002,2,11,0.314
flow_236212,2002,2,12,0.278
flow_236212,2002,2,13,0.247
flow_236212,2002,2,14,0.212
flow_236212,2002,2,15,0.201
flow_236212,2002,2,16,0.199
flow_236212,2002,2,17,0.194
flow_236212,2002,2,18,0.192
flow_236212,2002,2,19,0.183
flow_236212,2002,2,20,0.169
flow_236212,2002,2,21,0.163
flow_236212,2002,2,22,0.171
flow_236212,2002,2,23,0.177
flow_236212,2002,2,24,0.176
flow_236212,2002,2,25,0.184
flow_236212,2002,2,26,0.178
flow_236212,2002,2,27,0.17
flow_236212,2002,2,28,0.171
flow_236212,2002,3,1,0.176
flow_236212,2002,3,2,0.178
flow_236212,2002,3,3,0.189
flow_236212,2002,3,4,0.195
flow_236212,2002,3,5,0.181
flow_236212,2002,3,6,0.178
flow_236212,2002,3,7,0.181
flow_236212,2002,3,8,0.183
flow_236212,2002,3,9,0.174
flow_236212,2002,3,10,0.167
flow_236212,2002,3,11,0.149
flow_236212,2002,3,12,0.152
flow_236212,2002,3,13,0.159
flow_236212,2002,3,14,0.164
flow_236212,2002,3,15,0.167
flow_236212,2002,3,16,0.16
flow_236212,2002,3,17,0.161
flow_236212,2002,3,18,0.155
flow_236212,2002,3,19,0.156
flow_236212,2002,3,20,0.146
flow_236212,2002,3,21,0.155
flow_236212,2002,3,22,0.169
flow_236212,2002,3,23,0.165
flow_236212,2002,3,24,0.151
flow_236212,2002,3,25,0.15
flow_236212,2002,3,26,0.157
flow_236212,2002,3,27,0.166
flow_236212,2002,3,28,0.174
flow_236212,2002,3,29,0.177
flow_236212,2002,3,30,0.179
flow_236212,2002,3,31,0.179
flow_236212,2002,4,1,0.172
flow_236212,2002,4,2,0.164
flow_236212,2002,4,3,0.158
flow_236212,2002,4,4,0.165
flow_236212,2002,4,5,0.166
flow_236212,2002,4,6,0.171
flow_236212,2002,4,7,0.171
flow_236212,2002,4,8,0.17
flow_236212,2002,4,9,0.162
flow_236212,2002,4,10,0.156
flow_236212,2002,4,11,0.166
flow_236212,2002,4,12,0.164
flow_236212,2002,4,13,0.184
flow_236212,2002,4,14,0.199
flow_236212,2002,4,15,0.2
flow_236212,2002,4,16,0.191
flow_236212,2002,4,17,0.184
flow_236212,2002,4,18,0.186
flow_236212,2002,4,19,0.18
flow_236212,2002,4,20,0.193
flow_236212,2002,4,21,0.192
flow_236212,2002,4,22,0.186
flow_236212,2002,4,23,0.197
flow_236212,2002,4,24,0.184
flow_236212,2002,4,25,0.278
flow_236212,2002,4,26,0.339
flow_236212,2002,4,27,0.259
flow_236212,2002,4,28,0.224
flow_236212,2002,4,29,0.217
flow_236212,2002,4,30,0.208
flow_236212,2002,5,1,0.2
flow_236212,2002,5,2,0.207
flow_236212,2002,5,3,0.192
flow_236212,2002,5,4,0.195
flow_236212,2002,5,5,0.196
flow_236212,2002,5,6,0.196
flow_236212,2002,5,7,0.198
flow_236212,2002,5,8,0.195
flow_236212,2002,5,9,0.181
flow_236212,2002,5,10,0.187
flow_236212,2002,5,11,0.192
flow_236212,2002,5,12,0.197
flow_236212,2002,5,13,0.2
flow_236212,2002,5,14,0.207
flow_236212,2002,5,15,0.209
flow_236212,2002,5,16,0.217
flow_236212,2002,5,17,0.248
flow_236212,2002,5,18,0.269
flow_236212,2002,5,19,0.255
flow_236212,2002,5,20,0.29
flow_236212,2002,5,21,0.399
flow_236212,2002,5,22,0.377
flow_236212,2002,5,23,0.331
flow_236212,2002,5,24,0.277
flow_236212,2002,5,25,0.254
flow_236212,2002,5,26,0.239
flow_236212,2002,5,27,0.235
flow_236212,2002,5,28,0.234
flow_236212,2002,5,29,0.229
flow_236212,2002,5,30,0.23
flow_236212,2002,5,31,0.228
flow_236212,2002,6,1,0.225
flow_236212,2002,6,2,0.218
flow_236212,2002,6,3,0.211
flow_236212,2002,6,4,0.208
flow_236212,2002,6,5,0.206
flow_236212,2002,6,6,0.204
flow_236212,2002,6,7,0.203
flow_236212,2002,6,8,0.204
flow_236212,2002,6,9,0.207
flow_236212,2002,6,10,0.216
flow_236212,2002,6,11,0.232
flow_236212,2002,6,12,0.255
flow_236212,2002,6,13,0.334
flow_236212,2002,6,14,0.46
flow_236212,2002,6,15,0.336
flow_236212,2002,6,16,0.294
flow_236212,2002,6,17,0.265
flow_236212,2002,6,18,0.242
flow_236212,2002,6,19,0.234
flow_236212,2002,6,20,0.229
flow_236212,2002,6,21,0.228
flow_236212,2002,6,22,0.229
flow_236212,2002,6,23,0.231
flow_236212,2002,6,24,0.232
flow_236212,2002,6,25,0.234
flow_236212,2002,6,26,0.244
flow_236212,2002,6,27,0.25
flow_236212,2002,6,28,0.329
flow_236212,2002,6,29,0.496
flow_236212,2002,6,30,0.435
flow_236212,2002,7,1,0.397
flow_236212,2002,7,2,0.33
flow_236212,2002,7,3,0.302
flow_236212,2002,7,4,0.343
flow_236212,2002,7,5,0.597
flow_236212,2002,7,6,2.254
flow_236212,2002,7,7,5.817
flow_236212,2002,7,8,2.18
flow_236212,2002,7,9,1.053
flow_236212,2002,7,10,0.85
flow_236212,2002,7,11,0.927
flow_236212,2002,7,12,0.696
flow_236212,2002,7,13,0.565
flow_236212,2002,7,14,0.495
flow_236212,2002,7,15,0.46
flow_236212,2002,7,16,0.434
flow_236212,2002,7,17,0.444
flow_236212,2002,7,18,0.799
flow_236212,2002,7,19,1.465
flow_236212,2002,7,20,1.086
flow_236212,2002,7,21,1.835
flow_236212,2002,7,22,2.168
flow_236212,2002,7,23,1.22
flow_236212,2002,7,24,2.954
flow_236212,2002,7,25,5.885
flow_236212,2002,7,26,1.971
flow_236212,2002,7,27,1.172
flow_236212,2002,7,28,0.826
flow_236212,2002,7,29,0.804
flow_236212,2002,7,30,0.805
flow_236212,2002,7,31,0.714
flow_236212,2002,8,1,0.617
flow_236212,2002,8,2,0.551
flow_236212,2002,8,3,0.491
flow_236212,2002,8,4,0.47
flow_236212,2002,8,5,0.447
flow_236212,2002,8,6,0.442
flow_236212,2002,8,7,0.464
flow_236212,2002,8,8,0.769
flow_236212,2002,8,9,1.261
flow_236212,2002,8,10,0.943
flow_236212,2002,8,11,0.691
flow_236212,2002,8,12,0.62
flow_236212,2002,8,13,2.403
flow_236212,2002,8,14,3.288
flow_236212,2002,8,15,1.751
flow_236212,2002,8,16,1.082
flow_236212,2002,8,17,0.764
flow_236212,2002,8,18,0.598
flow_236212,2002,8,19,0.512
flow_236212,2002,8,20,0.464
flow_236212,2002,8,21,0.435
flow_236212,2002,8,22,0.42
flow_236212,2002,8,23,0.419
flow_236212,2002,8,24,0.415
flow_236212,2002,8,25,0.455
flow_236212,2002,8,26,0.421
flow_236212,2002,8,27,0.378
flow_236212,2002,8,28,0.354
flow_236212,2002,8,29,0.384
flow_236212,2002,8,30,0.418
flow_236212,2002,8,31,0.515
flow_236212,2002,9,1,0.59
flow_236212,2002,9,2,0.554
flow_236212,2002,9,3,0.488
flow_236212,2002,9,4,0.447
flow_236212,2002,9,5,0.42
flow_236212,2002,9,6,0.401
flow_236212,2002,9,7,0.459
flow_236212,2002,9,8,0.64
flow_236212,2002,9,9,0.831
flow_236212,2002,9,10,0.895
flow_236212,2002,9,11,1.409
flow_236212,2002,9,12,1.17
flow_236212,2002,9,13,0.787
flow_236212,2002,9,14,0.581
flow_236212,2002,9,15,0.457
flow_236212,2002,9,16,0.389
flow_236212,2002,9,17,0.376
flow_236212,2002,9,18,0.378
flow_236212,2002,9,19,0.381
flow_236212,2002,9,20,0.437
flow_236212,2002,9,21,0.441
flow_236212,2002,9,22,0.453
flow_236212,2002,9,23,0.444
flow_236212,2002,9,24,0.407
flow_236212,2002,9,25,0.381
flow_236212,2002,9,26,0.367
flow_236212,2002,9,27,0.361
flow_236212,2002,9,28,0.601
flow_236212,2002,9,29,1.929
flow_236212,2002,9,30,2.48
flow_236212,2002,10,1,1.665
flow_236212,2002,10,2,1.054
flow_236212,2002,10,3,0.682
flow_236212,2002,10,4,0.527
flow_236212,2002,10,5,0.452
flow_236212,2002,10,6,0.41
flow_236212,2002,10,7,0.371
flow_236212,2002,10,8,0.33
flow_236212,2002,10,9,0.319
flow_236212,2002,10,10,0.314
flow_236212,2002,10,11,0.305
flow_236212,2002,10,12,0.294
flow_236212,2002,10,13,0.296
flow_236212,2002,10,14,0.363
flow_236212,2002,10,15,0.472
flow_236212,2002,10,16,0.487
flow_236212,2002,10,17,0.526
flow_236212,2002,10,18,0.497
flow_236212,2002,10,19,0.423
flow_236212,2002,10,20,0.371
flow_236212,2002,10,21,0.345
flow_236212,2002,10,22,0.329
flow_236212,2002,10,23,0.324
flow_236212,2002,10,24,0.336
flow_236212,2002,10,25,0.37
flow_236212,2002,10,26,0.443
flow_236212,2002,10,27,0.52
flow_236212,2002,10,28,0.54
flow_236212,2002,10,29,0.439
flow_236212,2002,10,30,0.37
flow_236212,2002,10,31,0.329
flow_236212,2002,11,1,0.298
flow_236212,2002,11,2,0.271
flow_236212,2002,11,3,0.261
flow_236212,2002,11,4,0.29
flow_236212,2002,11,5,0.319
flow_236212,2002,11,6,0.289
flow_236212,2002,11,7,0.259
flow_236212,2002,11,8,0.241
flow_236212,2002,11,9,0.234
flow_236212,2002,11,10,0.235
flow_236212,2002,11,11,0.231
flow_236212,2002,11,12,0.228
flow_236212,2002,11,13,0.25
flow_236212,2002,11,14,0.254
flow_236212,2002,11,15,0.244
flow_236212,2002,11,16,0.231
flow_236212,2002,11,17,0.211
flow_236212,2002,11,18,0.209
flow_236212,2002,11,19,0.204
flow_236212,2002,11,20,0.201
flow_236212,2002,11,21,0.204
flow_236212,2002,11,22,0.201
flow_236212,2002,11,23,0.196
flow_236212,2002,11,24,0.2
flow_236212,2002,11,25,0.218
flow_236212,2002,11,26,0.272
flow_236212,2002,11,27,0.293
flow_236212,2002,11,28,0.255
flow_236212,2002,11,29,0.237
flow_236212,2002,11,30,0.229
flow_236212,2002,12,1,0.217
flow_236212,2002,12,2,0.215
flow_236212,2002,12,3,0.196
flow_236212,2002,12,4,0.192
flow_236212,2002,12,5,0.216
flow_236212,2002,12,6,0.229
flow_236212,2002,12,7,0.234
flow_236212,2002,12,8,0.227
flow_236212,2002,12,9,0.209
flow_236212,2002,12,10,0.208
flow_236212,2002,12,11,0.2
flow_236212,2002,12,12,0.198
flow_236212,2002,12,13,0.195
flow_236212,2002,12,14,0.203
flow_236212,2002,12,15,0.197
flow_236212,2002,12,16,0.181
flow_236212,2002,12,17,0.178
flow_236212,2002,12,18,0.18
flow_236212,2002,12,19,0.171
flow_236212,2002,12,20,0.16
flow_236212,2002,12,21,0.168
flow_236212,2002,12,22,0.153
flow_236212,2002,12,23,0.151
flow_236212,2002,12,24,0.162
flow_236212,2002,12,25,0.16
flow_236212,2002,12,26,0.167
flow_236212,2002,12,27,0.164
flow_236212,2002,12,28,0.162
flow_236212,2002,12,29,0.156
flow_236212,2002,12,30,0.164
flow_236212,2002,12,31,0.231
flow_236212,2003,1,1,0.262
flow_236212,2003,1,2,0.231
flow_236212,2003,1,3,0.213
flow_236212,2003,1,4,0.202
flow_236212,2003,1,5,0.184
flow_236212,2003,1,6,0.17
flow_236212,2003,1,7,0.164
flow_236212,2003,1,8,0.155
flow_236212,2003,1,9,0.148
flow_236212,2003,1,10,0.15
flow_236212,2003,1,11,0.145
flow_236212,2003,1,12,0.146
flow_236212,2003,1,13,0.13
flow_236212,2003,1,14,0.14
flow_236212,2003,1,15,0.133
flow_236212,2003,1,16,0.131
flow_236212,2003,1,17,0.144
flow_236212,2003,1,18,0.132
flow_236212,2003,1,19,0.138
flow_236212,2003,1,20,0.141
flow_236212,2003,1,21,0.128
flow_236212,2003,1,22,0.128
flow_236212,2003,1,23,0.138
flow_236212,2003,1,24,0.137
flow_236212,2003,1,25,0.128
flow_236212,2003,1,26,0.119
flow_236212,2003,1,27,0.135
flow_236212,2003,1,28,0.142
flow_236212,2003,1,29,0.137
flow_236212,2003,1,30,0.181
flow_236212,2003,1,31,0.24
flow_236212,2003,2,1,0.231
flow_236212,2003,2,2,0.182
flow_236212,2003,2,3,0.164
flow_236212,2003,2,4,0.152
flow_236212,2003,2,5,0.138
flow_236212,2003,2,6,0.156
flow_236212,2003,2,7,0.157
flow_236212,2003,2,8,0.167
flow_236212,2003,2,9,0.175
flow_236212,2003,2,10,0.171
flow_236212,2003,2,11,0.156
flow_236212,2003,2,12,0.141
flow_236212,2003,2,13,0.15
flow_236212,2003,2,14,0.152
flow_236212,2003,2,15,0.151
flow_236212,2003,2,16,0.161
flow_236212,2003,2,17,0.164
flow_236212,2003,2,18,0.156
flow_236212,2003,2,19,0.147
flow_236212,2003,2,20,0.142
flow_236212,2003,2,21,0.166
flow_236212,2003,2,22,0.193
flow_236212,2003,2,23,0.197
flow_236212,2003,2,24,0.182
flow_236212,2003,2,25,0.166
flow_236212,2003,2,26,0.173
flow_236212,2003,2,27,0.174
flow_236212,2003,2,28,0.181
flow_236212,2003,3,1,0.207
flow_236212,2003,3,2,0.217
flow_236212,2003,3,3,0.192
flow_236212,2003,3,4,0.174
flow_236212,2003,3,5,0.166
flow_236212,2003,3,6,0.159
flow_236212,2003,3,7,0.156
flow_236212,2003,3,8,0.154
flow_236212,2003,3,9,0.149
flow_236212,2003,3,10,0.152
flow_236212,2003,3,11,0.154
flow_236212,2003,3,12,0.154
flow_236212,2003,3,13,0.151
flow_236212,2003,3,14,0.149
flow_236212,2003,3,15,0.149
flow_236212,2003,3,16,0.158
flow_236212,2003,3,17,0.154
flow_236212,2003,3,18,0.141
flow_236212,2003,3,19,0.148
flow_236212,2003,3,20,0.319
flow_236212,2003,3,21,0.274
flow_236212,2003,3,22,0.221
flow_236212,2003,3,23,0.196
flow_236212,2003,3,24,0.185
flow_236212,2003,3,25,0.177
flow_236212,2003,3,26,0.176
flow_236212,2003,3,27,0.175
flow_236212,2003,3,28,0.175
flow_236212,2003,3,29,0.181
flow_236212,2003,3,30,0.185
flow_236212,2003,3,31,0.182
flow_236212,2003,4,1,0.179
flow_236212,2003,4,2,0.177
flow_236212,2003,4,3,0.175
flow_236212,2003,4,4,0.173
flow_236212,2003,4,5,0.169
flow_236212,2003,4,6,0.167
flow_236212,2003,4,7,0.163
flow_236212,2003,4,8,0.165
flow_236212,2003,4,9,0.167
flow_236212,2003,4,10,0.168
flow_236212,2003,4,11,0.174
flow_236212,2003,4,12,0.213
flow_236212,2003,4,13,0.315
flow_236212,2003,4,14,0.225
flow_236212,2003,4,15,0.212
flow_236212,2003,4,16,0.207
flow_236212,2003,4,17,0.205
flow_236212,2003,4,18,0.203
flow_236212,2003,4,19,0.201
flow_236212,2003,4,20,0.199
flow_236212,2003,4,21,0.197
flow_236212,2003,4,22,0.195
flow_236212,2003,4,23,0.193
flow_236212,2003,4,24,0.191
flow_236212,2003,4,25,0.189
flow_236212,2003,4,26,0.187
flow_236212,2003,4,27,0.185
flow_236212,2003,4,28,0.184
flow_236212,2003,4,29,0.188
flow_236212,2003,4,30,0.189
flow_236212,2003,5,1,0.189
flow_236212,2003,5,2,0.188
flow_236212,2003,5,3,0.188
flow_236212,2003,5,4,0.188
flow_236212,2003,5,5,0.187
flow_236212,2003,5,6,0.187
